FID,area
567,3913.0477895850463
568,84.22534229248666
569,11693.59589308959
570,242.52278434092915
573,370.5190941800196
574,339.49391317401904
575,1145.1950146536326
576,174.1393498023886
577,111.36093130125109
578,501.96463014729903
579,182.85592337127008
580,2996.024028409496
581,4407.664730410765
582,96075.09010751534
583,625.7824351932176
584,602.2767066316171
585,192.32499261359837
586,2122.643298326829
587,683.3363791156852
588,1966.777831944904
591,66251.66009221207
592,1420.4461928279297
593,918.0443414383257
594,4356.86979468861
595,5925.236940681407
596,139.91554265450267
597,972.6639106578316
598,368.3131655205496
599,990.1228862154683
600,5081.1672885736525
601,40.529146122556575
602,511.64179270572566
603,7014.224115462841
604,346.8643073641823
605,127.97112949395083
606,2610.0649073597087
607,103.56236081173506
608,287.8954173279782
609,239.04426219698854
610,170.25581593190603
611,47.331992220481
612,185.92330560266024
613,453.94486206951257
614,12551.299112828094
615,183.11214721148548
616,1907.374697704681
617,14224.649020194012
618,7059.354511394695
619,339.1370665974778
620,132.77546229181445
621,639.0982762294071
622,194.06274791580236
623,766.0656092542022
624,23.734402552737862
625,107.00403493952807
626,166.35178210951602
627,409.8930301365559
628,1415.133829110349
629,642.8066353121452
630,191.81598419734945
631,806.7915925123625
632,15267.372180886594
633,5819.035081489095
634,4043.3649030333036
635,6164.816280056676
636,1636.9794090793393
637,3330.727237907502
638,5814.419068989898
639,248.00188461814497
640,4358.954284132488
641,11070.967113604254
642,5087.021607621491
643,465.8338927665335
644,9761.865072304136
645,93.33406048310836
646,119.03349025191808
647,604.0533139757947
648,3029.4773738123445
649,485.3857877036383
650,41.77950796959087
651,264.27331976212656
652,379.8097807610227
653,309.8535923385511
654,168.05399510860758
655,176.11200821052086
656,201.0000064123982
657,226.75303972614628
658,306.81783406139243
659,226.8311333228513
660,337.00240096191527
661,97.16711981130734
662,3.933514922368789
663,462.03307312665527
664,45.11309640509933
665,246.95947575545523
666,1.6997007210534594
667,18.875856812549156
668,2377.131573288219
669,109.7145295165049
670,364.99703728423054
671,685.9693694916009
672,905.515859837537
673,201.92036559840457
674,190.6794848736721
675,87.68440615550705
676,1240.372360236476
677,5636.1919228243505
678,809.7653417238082
679,128.01369402354675
680,68.40380804033234
681,916.5166729778254
682,172.19905855470205
683,256.1463477494354
684,316.94915801310646
685,232.82543289315404
687,272.0426592149448
688,279.86786636850303
689,51.44645448762054
691,259.12499983542114
692,171.11259033342424
693,196.85657862287601
694,526.1795459341341
695,100.53526981494403
696,79.68877836591658
697,14.680500911393292
698,989.709629973949
699,571.151075240397
701,132.33863061148926
702,165.7820723902639
703,97.41024949831076
704,71.70873048638619
705,3764.782498964861
706,29.45083298647302
707,168.65389562516646
708,42.52559175178748
709,32.269198318357155
710,100.0993135399244
711,156.37775339302786
712,130.64070261363733
713,74.73125837205876
714,337.2348749240997
715,226.58192181380292
716,624.4351146596221
717,1254.6728023471699
718,221.3375260632338
719,167.27222079824378
720,301.3311854057766
721,124.94664344368749
722,424.63008120075733
723,37.37206283341697
724,1599.1240555642714
725,36.005965781886744
726,604.2985627088281
727,263.13415844053725
728,768.6501780992716
729,960.7633543105568
730,129.29120897159052
731,22.454532825452866
732,21.073914068807014
733,197.70436983556948
734,271.18422250987715
735,189.42464954089618
736,10.946166332690183
737,108.30186403099714
738,158.3097319876166
739,275.22691580228627
740,153.33980492817508
741,569.6267639109767
742,265.20996975176297
743,92.67046965664812
744,788.1278698297112
745,276.2623868592733
746,14.58940487445988
747,12.849390655523404
749,164.9876032442536
750,391.72455298804067
751,1036.8337621661585
752,169.4661603498359
753,342.39802838120863
754,140.15455299022994
755,314.32360076866615
756,165.1510781616272
757,727.6249024997504
