FID,area
669,2344.7841463671302
670,2670.3876608580485
671,18899.03585472855
672,246.52432144797675
673,295.5389042340013
674,450.9776133773719
675,597.7409330922126
676,818.5969679282048
677,519.5610192706995
678,1142.1068465549845
683,1882.9138788693501
684,158.99729063722373
685,250351.4290610112
686,5.520209698108202
687,401.0852892791395
688,828.1123415694631
689,6.09004261605231
690,342.33093246814343
691,79.3346028579338
692,121.83738443805062
693,56.633999845986494
694,304.33754805785713
695,2687.9920229322393
696,521.6318940971476
697,426.511358277671
698,1331.3881868476224
699,17.68021814674891
700,222.0356828197543
701,313.291393142704
702,33.48135789954313
703,126.46590158540225
704,1625.6192242167963
705,81.94662081612296
706,510.59162183561045
707,440.11239159285253
708,364.2225722519423
711,36829.43760691211
712,297.036060432739
713,466.09733294679313
714,370.2598703233377
715,2242.686202549531
716,3618.518433593794
717,186.6064434594665
728,2954.9353116617294
729,11428.820226291184
734,11029.355950650017
735,4566.638922690372
736,3411.0496162432178
737,2303.446530337904
738,424.1640901281398
